shift_date & time,shift_no,asset_id,count_ne,set_tpi,production,doff,run_time,idle,powerfail,ukg,kwh,shift_datetime,shift_date,shift_time,machine_group,production_per_min,doff_per_min,kwh_per_min,idle_per_min,ukg_per_min,over_all_time,production_per_min_group_mean,doff_per_min_group_mean,kwh_per_min_group_mean,idle_per_min_group_mean,ukg_per_min_group_mean,is_anomaly,anomaly_details
3/2/2025 6:00,1,RF 08,28.5,17.6,420.8,15,464,0,1,1.13,475.504,2025-03-02 06:00:00,2025-03-02,06:00:00,28.5_17.6,0.907,0.032,1.025,0.0,0.002,480,0.911,0.07,1.034,0.005,0.002,False,
3/2/2025 6:00,1,RF 09,28.5,17.6,384.7,45,421,4,1,1.14,438.558,2025-03-02 06:00:00,2025-03-02,06:00:00,28.5_17.6,0.914,0.107,1.042,0.01,0.003,471,0.911,0.07,1.034,0.005,0.002,True,ukg: 0.003 > 0.002
3/3/2025 6:00,1,RF 08,28.5,17.6,417.3,18,461,0,1,1.14,475.722,2025-03-03 06:00:00,2025-03-03,06:00:00,28.5_17.6,0.905,0.039,1.032,0.0,0.002,480,0.905,0.039,1.032,0.0,0.002,False,
3/4/2025 6:00,1,RF 08,28.5,17.6,399.4,17,446,15,2,1.14,455.316,2025-03-04 06:00:00,2025-03-04,06:00:00,28.5_17.6,0.896,0.038,1.021,0.034,0.003,480,0.899,0.034,1.038,0.017,0.003,False,
3/4/2025 6:00,1,RF 09,28.5,17.6,419.6,14,465,0,1,1.17,490.932,2025-03-04 06:00:00,2025-03-04,06:00:00,28.5_17.6,0.902,0.03,1.056,0.0,0.003,480,0.899,0.034,1.038,0.017,0.003,False,
3/5/2025 6:00,1,RF 09,28.5,17.6,417.3,14,464,1,1,1.19,496.587,2025-03-05 06:00:00,2025-03-05,06:00:00,28.5_17.6,0.899,0.03,1.07,0.002,0.003,480,0.899,0.03,1.07,0.002,0.003,False,
3/6/2025 6:00,1,RF 08,28.5,17.6,412.2,15,457,7,1,1.19,490.518,2025-03-06 06:00:00,2025-03-06,06:00:00,28.5_17.6,0.902,0.033,1.073,0.015,0.003,480,0.902,0.032,1.077,0.008,0.003,False,
3/6/2025 6:00,1,RF 09,28.5,17.6,419.0,14,465,0,1,1.2,502.8,2025-03-06 06:00:00,2025-03-06,06:00:00,28.5_17.6,0.901,0.03,1.081,0.0,0.003,480,0.902,0.032,1.077,0.008,0.003,False,
3/7/2025 6:00,1,RF 07,28.5,17.6,378.7,77,361,31,2,1.06,401.422,2025-03-07 06:00:00,2025-03-07,06:00:00,28.5_17.6,1.049,0.213,1.112,0.086,0.003,471,0.956,0.122,1.052,0.072,0.003,True,kwh: 1.112 > 1.073
3/7/2025 6:00,1,RF 09,28.5,17.6,379.2,14,439,25,2,1.15,436.08,2025-03-07 06:00:00,2025-03-07,06:00:00,28.5_17.6,0.864,0.032,0.993,0.057,0.003,480,0.956,0.122,1.052,0.072,0.003,True,production: 0.864 < 0.937
3/8/2025 6:00,1,RF 06,28.5,17.6,409.4,24,455,0,1,1.2,491.28,2025-03-08 06:00:00,2025-03-08,06:00:00,28.5_17.6,0.9,0.053,1.08,0.0,0.003,480,0.9,0.046,1.082,0.002,0.003,False,
3/8/2025 6:00,1,RF 07,28.5,17.6,407.1,21,455,2,2,1.21,492.591,2025-03-08 06:00:00,2025-03-08,06:00:00,28.5_17.6,0.895,0.046,1.083,0.004,0.003,480,0.9,0.046,1.082,0.002,0.003,False,
3/8/2025 6:00,1,RF 08,28.5,17.6,412.2,23,455,1,1,1.21,498.762,2025-03-08 06:00:00,2025-03-08,06:00:00,28.5_17.6,0.906,0.051,1.096,0.002,0.003,480,0.9,0.046,1.082,0.002,0.003,False,
3/8/2025 6:00,1,RF 09,28.5,17.6,413.7,15,461,2,2,1.19,492.303,2025-03-08 06:00:00,2025-03-08,06:00:00,28.5_17.6,0.897,0.033,1.068,0.004,0.003,480,0.9,0.046,1.082,0.002,0.003,False,
3/9/2025 6:00,1,RF 06,28.5,17.6,414.6,22,457,0,1,1.22,505.812,2025-03-09 06:00:00,2025-03-09,06:00:00,28.5_17.6,0.907,0.048,1.107,0.0,0.003,480,0.903,0.04,1.092,0.002,0.003,False,
3/9/2025 6:00,1,RF 07,28.5,17.6,412.7,16,459,3,2,1.23,507.621,2025-03-09 06:00:00,2025-03-09,06:00:00,28.5_17.6,0.899,0.035,1.106,0.007,0.003,480,0.903,0.04,1.092,0.002,0.003,False,
3/9/2025 6:00,1,RF 08,28.5,17.6,419.4,17,462,0,1,1.2,503.28,2025-03-09 06:00:00,2025-03-09,06:00:00,28.5_17.6,0.908,0.037,1.089,0.0,0.003,480,0.903,0.04,1.092,0.002,0.003,False,
3/9/2025 6:00,1,RF 09,28.5,17.6,413.6,18,461,0,1,1.19,492.184,2025-03-09 06:00:00,2025-03-09,06:00:00,28.5_17.6,0.897,0.039,1.068,0.0,0.003,480,0.903,0.04,1.092,0.002,0.003,False,
3/10/2025 6:00,1,RF 07,28.5,17.6,416.8,15,463,1,1,1.25,521.0,2025-03-10 06:00:00,2025-03-10,06:00:00,28.5_17.6,0.9,0.032,1.125,0.002,0.003,480,0.9,0.032,1.125,0.002,0.003,False,
3/11/2025 6:00,1,RF 07,28.5,17.6,394.5,16,445,17,2,1.22,481.29,2025-03-11 06:00:00,2025-03-11,06:00:00,28.5_17.6,0.887,0.036,1.082,0.038,0.003,480,0.897,0.036,1.098,0.026,0.003,False,
3/11/2025 6:00,1,RF 08,28.5,17.6,420.1,14,464,1,1,1.21,508.321,2025-03-11 06:00:00,2025-03-11,06:00:00,28.5_17.6,0.905,0.03,1.096,0.002,0.003,480,0.897,0.036,1.098,0.026,0.003,False,
3/11/2025 6:00,1,RF 09,28.5,17.6,398.4,18,443,17,2,1.24,494.016,2025-03-11 06:00:00,2025-03-11,06:00:00,28.5_17.6,0.899,0.041,1.115,0.038,0.003,480,0.897,0.036,1.098,0.026,0.003,False,
3/12/2025 6:00,1,RF 06,28.5,17.6,413.1,21,456,1,2,1.12,462.672,2025-03-12 06:00:00,2025-03-12,06:00:00,28.5_17.6,0.906,0.046,1.015,0.002,0.002,480,0.904,0.039,1.069,0.003,0.003,False,
3/12/2025 6:00,1,RF 07,28.5,17.6,407.9,22,453,3,2,1.21,493.559,2025-03-12 06:00:00,2025-03-12,06:00:00,28.5_17.6,0.9,0.049,1.09,0.007,0.003,480,0.904,0.039,1.069,0.003,0.003,False,
3/12/2025 6:00,1,RF 08,28.5,17.6,420.3,14,463,1,2,1.21,508.563,2025-03-12 06:00:00,2025-03-12,06:00:00,28.5_17.6,0.908,0.03,1.098,0.002,0.003,480,0.904,0.039,1.069,0.003,0.003,True,kwh: 1.098 > 1.090
3/12/2025 6:00,1,RF 09,28.5,17.6,416.0,15,462,1,2,1.19,495.04,2025-03-12 06:00:00,2025-03-12,06:00:00,28.5_17.6,0.9,0.032,1.072,0.002,0.003,480,0.904,0.039,1.069,0.003,0.003,False,
3/13/2025 6:00,1,RF 06,28.5,17.6,419.4,16,463,0,1,1.12,469.728,2025-03-13 06:00:00,2025-03-13,06:00:00,28.5_17.6,0.906,0.035,1.015,0.0,0.002,480,0.899,0.045,1.045,0.0,0.002,False,
3/13/2025 6:00,1,RF 07,28.5,17.6,407.7,27,452,0,1,1.22,497.394,2025-03-13 06:00:00,2025-03-13,06:00:00,28.5_17.6,0.902,0.06,1.1,0.0,0.003,480,0.899,0.045,1.045,0.0,0.002,True,kwh: 1.100 > 1.066; ukg: 0.003 > 0.002
3/13/2025 6:00,1,RF 09,28.5,17.6,409.3,18,461,0,1,1.15,470.695,2025-03-13 06:00:00,2025-03-13,06:00:00,28.5_17.6,0.888,0.039,1.021,0.0,0.002,480,0.899,0.045,1.045,0.0,0.002,False,
3/14/2025 6:00,1,RF 08,28.5,17.6,399.1,18,454,7,1,1.14,454.974,2025-03-14 06:00:00,2025-03-14,06:00:00,28.5_17.6,0.879,0.04,1.002,0.015,0.003,480,0.874,0.035,0.996,0.008,0.002,True,ukg: 0.003 > 0.002
3/14/2025 6:00,1,RF 09,28.5,17.6,403.4,14,464,1,1,1.14,459.876,2025-03-14 06:00:00,2025-03-14,06:00:00,28.5_17.6,0.869,0.03,0.991,0.002,0.002,480,0.874,0.035,0.996,0.008,0.002,False,
3/15/2025 6:00,1,RF 06,28.5,17.6,391.6,19,443,17,1,1.11,434.676,2025-03-15 06:00:00,2025-03-15,06:00:00,28.5_17.6,0.884,0.043,0.981,0.038,0.003,480,0.878,0.042,1.012,0.029,0.003,False,
3/15/2025 6:00,1,RF 07,28.5,17.6,386.6,15,446,17,2,1.19,460.054,2025-03-15 06:00:00,2025-03-15,06:00:00,28.5_17.6,0.867,0.034,1.032,0.038,0.003,480,0.878,0.042,1.012,0.029,0.003,False,
3/15/2025 6:00,1,RF 08,28.5,17.6,403.5,23,456,0,1,1.13,455.955,2025-03-15 06:00:00,2025-03-15,06:00:00,28.5_17.6,0.885,0.05,1.0,0.0,0.002,480,0.878,0.042,1.012,0.029,0.003,False,
3/15/2025 6:00,1,RF 09,28.5,17.6,386.3,19,441,18,2,1.18,455.834,2025-03-15 06:00:00,2025-03-15,06:00:00,28.5_17.6,0.876,0.043,1.034,0.041,0.003,480,0.878,0.042,1.012,0.029,0.003,True,kwh: 1.034 > 1.032
3/16/2025 6:00,1,RF 06,28.5,17.6,414.6,17,459,2,2,1.12,464.352,2025-03-16 06:00:00,2025-03-16,06:00:00,28.5_17.6,0.903,0.037,1.012,0.004,0.002,480,0.899,0.039,1.059,0.014,0.003,False,
3/16/2025 6:00,1,RF 07,28.5,17.6,400.9,16,447,15,2,1.21,485.089,2025-03-16 06:00:00,2025-03-16,06:00:00,28.5_17.6,0.897,0.036,1.085,0.034,0.003,480,0.899,0.039,1.059,0.014,0.003,True,kwh: 1.085 > 1.080
3/16/2025 6:00,1,RF 08,28.5,17.6,410.6,19,457,2,2,1.2,492.72,2025-03-16 06:00:00,2025-03-16,06:00:00,28.5_17.6,0.898,0.042,1.078,0.004,0.003,480,0.899,0.039,1.059,0.014,0.003,False,
3/16/2025 6:00,1,RF 09,28.5,17.6,408.1,18,454,7,1,1.18,481.558,2025-03-16 06:00:00,2025-03-16,06:00:00,28.5_17.6,0.899,0.04,1.061,0.015,0.003,480,0.899,0.039,1.059,0.014,0.003,False,
3/17/2025 6:00,1,RF 04,28.5,17.6,432.2,46,381,39,14,0.91,393.302,2025-03-17 06:00:00,2025-03-17,06:00:00,28.5_17.6,1.134,0.121,1.032,0.102,0.002,480,0.919,0.059,0.997,0.081,0.003,True,kwh: 1.032 > 1.017
3/17/2025 6:00,1,RF 06,28.5,17.6,383.6,29,439,8,4,1.09,418.124,2025-03-17 06:00:00,2025-03-17,06:00:00,28.5_17.6,0.874,0.066,0.952,0.018,0.002,480,0.919,0.059,0.997,0.081,0.003,True,production: 0.874 < 0.901
3/17/2025 6:00,1,RF 07,28.5,17.6,388.1,16,448,12,4,1.17,454.077,2025-03-17 06:00:00,2025-03-17,06:00:00,28.5_17.6,0.866,0.036,1.014,0.027,0.003,480,0.919,0.059,0.997,0.081,0.003,True,production: 0.866 < 0.901
3/17/2025 6:00,1,RF 08,28.5,17.6,359.3,14,414,49,3,1.17,420.381,2025-03-17 06:00:00,2025-03-17,06:00:00,28.5_17.6,0.868,0.034,1.015,0.118,0.003,480,0.919,0.059,0.997,0.081,0.003,True,production: 0.868 < 0.901
3/17/2025 6:00,1,RF 09,28.5,17.6,347.0,15,406,56,3,1.14,395.58,2025-03-17 06:00:00,2025-03-17,06:00:00,28.5_17.6,0.855,0.037,0.974,0.138,0.003,480,0.919,0.059,0.997,0.081,0.003,True,production: 0.855 < 0.901
3/18/2025 6:00,1,RF 04,28.5,17.6,406.2,32,447,0,1,1.19,483.378,2025-03-18 06:00:00,2025-03-18,06:00:00,28.5_17.6,0.909,0.072,1.081,0.0,0.003,480,0.893,0.049,1.052,0.068,0.003,True,kwh: 1.081 > 1.073
3/18/2025 6:00,1,RF 05,28.5,17.6,411.2,23,456,0,1,1.23,505.776,2025-03-18 06:00:00,2025-03-18,06:00:00,28.5_17.6,0.902,0.05,1.109,0.0,0.003,480,0.893,0.049,1.052,0.068,0.003,True,kwh: 1.109 > 1.073
3/18/2025 6:00,1,RF 06,28.5,17.6,295.9,18,344,111,7,1.11,328.449,2025-03-18 06:00:00,2025-03-18,06:00:00,28.5_17.6,0.86,0.052,0.955,0.323,0.003,480,0.893,0.049,1.052,0.068,0.003,True,production: 0.860 < 0.875
3/18/2025 6:00,1,RF 08,28.5,17.6,410.8,18,458,2,2,1.18,484.744,2025-03-18 06:00:00,2025-03-18,06:00:00,28.5_17.6,0.897,0.039,1.058,0.004,0.003,480,0.893,0.049,1.052,0.068,0.003,False,
3/18/2025 6:00,1,RF 09,28.5,17.6,410.6,14,459,5,2,1.18,484.508,2025-03-18 06:00:00,2025-03-18,06:00:00,28.5_17.6,0.895,0.031,1.056,0.011,0.003,480,0.893,0.049,1.052,0.068,0.003,False,
3/19/2025 6:00,1,RF 04,28.5,17.6,421.2,17,462,0,1,1.21,509.652,2025-03-19 06:00:00,2025-03-19,06:00:00,28.5_17.6,0.912,0.037,1.103,0.0,0.003,480,0.915,0.034,1.101,0.014,0.003,False,
3/19/2025 6:00,1,RF 06,28.5,17.6,424.6,17,461,0,2,1.14,484.044,2025-03-19 06:00:00,2025-03-19,06:00:00,28.5_17.6,0.921,0.037,1.05,0.0,0.002,480,0.915,0.034,1.101,0.014,0.003,False,
3/19/2025 6:00,1,RF 07,28.5,17.6,406.2,15,448,16,1,1.23,499.626,2025-03-19 06:00:00,2025-03-19,06:00:00,28.5_17.6,0.907,0.033,1.115,0.036,0.003,480,0.915,0.034,1.101,0.014,0.003,False,
3/19/2025 6:00,1,RF 08,28.5,17.6,429.0,14,465,0,1,1.23,527.67,2025-03-19 06:00:00,2025-03-19,06:00:00,28.5_17.6,0.923,0.03,1.135,0.0,0.003,480,0.915,0.034,1.101,0.014,0.003,True,kwh: 1.135 > 1.123
3/19/2025 6:00,1,RF 09,28.5,17.6,407.6,15,448,15,2,1.21,493.196,2025-03-19 06:00:00,2025-03-19,06:00:00,28.5_17.6,0.91,0.033,1.101,0.033,0.003,480,0.915,0.034,1.101,0.014,0.003,False,
3/20/2025 6:00,1,RF 05,28.5,17.6,420.5,15,464,0,1,1.25,525.625,2025-03-20 06:00:00,2025-03-20,06:00:00,28.5_17.6,0.906,0.032,1.133,0.0,0.003,480,0.909,0.046,1.088,0.006,0.003,True,kwh: 1.133 > 1.110
3/20/2025 6:00,1,RF 06,28.5,17.6,407.1,24,449,5,2,1.13,460.023,2025-03-20 06:00:00,2025-03-20,06:00:00,28.5_17.6,0.907,0.053,1.025,0.011,0.003,480,0.909,0.046,1.088,0.006,0.003,False,
3/20/2025 6:00,1,RF 07,28.5,17.6,416.7,16,458,4,2,1.21,504.207,2025-03-20 06:00:00,2025-03-20,06:00:00,28.5_17.6,0.91,0.035,1.101,0.009,0.003,480,0.909,0.046,1.088,0.006,0.003,False,
3/20/2025 6:00,1,RF 09,28.5,17.6,409.6,29,449,1,1,1.2,491.52,2025-03-20 06:00:00,2025-03-20,06:00:00,28.5_17.6,0.912,0.065,1.095,0.002,0.003,480,0.909,0.046,1.088,0.006,0.003,False,
3/21/2025 6:00,1,RF 05,28.5,17.6,404.5,21,445,8,6,1.27,513.715,2025-03-21 06:00:00,2025-03-21,06:00:00,28.5_17.6,0.909,0.047,1.154,0.018,0.003,480,0.909,0.043,1.107,0.036,0.003,True,kwh: 1.154 > 1.129
3/21/2025 6:00,1,RF 06,28.5,17.6,401.6,17,441,16,6,1.14,457.824,2025-03-21 06:00:00,2025-03-21,06:00:00,28.5_17.6,0.911,0.039,1.038,0.036,0.003,480,0.909,0.043,1.107,0.036,0.003,False,
3/21/2025 6:00,1,RF 07,28.5,17.6,405.2,18,446,11,5,1.23,498.396,2025-03-21 06:00:00,2025-03-21,06:00:00,28.5_17.6,0.909,0.04,1.117,0.025,0.003,480,0.909,0.043,1.107,0.036,0.003,False,
3/21/2025 6:00,1,RF 08,28.5,17.6,385.0,21,425,28,6,1.23,473.55,2025-03-21 06:00:00,2025-03-21,06:00:00,28.5_17.6,0.906,0.049,1.114,0.066,0.003,480,0.909,0.043,1.107,0.036,0.003,False,
3/21/2025 6:00,1,RF 09,28.5,17.6,401.1,18,441,15,6,1.22,489.342,2025-03-21 06:00:00,2025-03-21,06:00:00,28.5_17.6,0.91,0.041,1.11,0.034,0.003,480,0.909,0.043,1.107,0.036,0.003,False,
3/22/2025 6:00,1,RF 04,28.5,17.6,426.8,17,462,0,1,1.17,499.356,2025-03-22 06:00:00,2025-03-22,06:00:00,28.5_17.6,0.924,0.037,1.081,0.0,0.003,480,0.919,0.035,1.116,0.0,0.003,False,
3/22/2025 6:00,1,RF 05,28.5,17.6,423.5,16,463,0,1,1.25,529.375,2025-03-22 06:00:00,2025-03-22,06:00:00,28.5_17.6,0.915,0.035,1.143,0.0,0.003,480,0.919,0.035,1.116,0.0,0.003,True,kwh: 1.143 > 1.138
3/22/2025 6:00,1,RF 08,28.5,17.6,426.8,17,462,0,1,1.22,520.696,2025-03-22 06:00:00,2025-03-22,06:00:00,28.5_17.6,0.924,0.037,1.127,0.0,0.003,480,0.919,0.035,1.116,0.0,0.003,False,
3/22/2025 6:00,1,RF 09,28.5,17.6,423.8,14,464,1,1,1.22,517.036,2025-03-22 06:00:00,2025-03-22,06:00:00,28.5_17.6,0.913,0.03,1.114,0.002,0.003,480,0.919,0.035,1.116,0.0,0.003,False,
3/23/2025 6:00,1,RF 04,28.5,17.6,425.8,18,461,0,1,1.15,489.67,2025-03-23 06:00:00,2025-03-23,06:00:00,28.5_17.6,0.924,0.039,1.062,0.0,0.002,480,0.911,0.043,1.11,0.031,0.003,False,
3/23/2025 6:00,1,RF 05,28.5,17.6,425.9,16,463,0,1,1.26,536.634,2025-03-23 06:00:00,2025-03-23,06:00:00,28.5_17.6,0.92,0.035,1.159,0.0,0.003,480,0.911,0.043,1.11,0.031,0.003,True,kwh: 1.159 > 1.132
3/23/2025 6:00,1,RF 07,28.5,17.6,382.8,13,427,38,2,1.22,467.016,2025-03-23 06:00:00,2025-03-23,06:00:00,28.5_17.6,0.896,0.03,1.094,0.089,0.003,480,0.911,0.043,1.11,0.031,0.003,False,
3/23/2025 6:00,1,RF 08,28.5,17.6,396.1,33,432,13,2,1.24,491.164,2025-03-23 06:00:00,2025-03-23,06:00:00,28.5_17.6,0.917,0.076,1.137,0.03,0.003,480,0.911,0.043,1.11,0.031,0.003,True,kwh: 1.137 > 1.132
3/23/2025 6:00,1,RF 09,28.5,17.6,402.0,15,447,17,1,1.22,490.44,2025-03-23 06:00:00,2025-03-23,06:00:00,28.5_17.6,0.899,0.034,1.097,0.038,0.003,480,0.911,0.043,1.11,0.031,0.003,False,
3/24/2025 6:00,1,RF 04,28.5,17.6,415.0,16,449,14,1,1.18,489.7,2025-03-24 06:00:00,2025-03-24,06:00:00,28.5_17.6,0.924,0.036,1.091,0.031,0.003,480,0.88,0.078,1.09,0.049,0.003,False,
3/24/2025 6:00,1,RF 07,28.5,17.6,414.7,18,452,9,1,1.23,510.081,2025-03-24 06:00:00,2025-03-24,06:00:00,28.5_17.6,0.917,0.04,1.128,0.02,0.003,480,0.88,0.078,1.09,0.049,0.003,True,kwh: 1.128 > 1.112
3/24/2025 6:00,1,RF 08,28.5,17.6,417.6,25,452,1,2,1.24,517.824,2025-03-24 06:00:00,2025-03-24,06:00:00,28.5_17.6,0.924,0.055,1.146,0.002,0.003,480,0.88,0.078,1.09,0.049,0.003,True,kwh: 1.146 > 1.112
3/24/2025 6:00,1,RF 09,28.5,17.6,417.2,23,455,0,2,1.23,513.156,2025-03-24 06:00:00,2025-03-24,06:00:00,28.5_17.6,0.917,0.051,1.128,0.0,0.003,480,0.88,0.078,1.09,0.049,0.003,True,kwh: 1.128 > 1.112
3/24/2025 6:00,1,RF 10,28.5,17.6,299.4,48,383,47,2,1.33,398.202,2025-03-24 06:00:00,2025-03-24,06:00:00,28.5_17.6,0.782,0.125,1.04,0.123,0.003,480,0.88,0.078,1.09,0.049,0.003,True,production: 0.782 < 0.862
3/24/2025 6:00,1,RF 11,28.5,17.6,302.9,61,372,45,2,1.24,375.596,2025-03-24 06:00:00,2025-03-24,06:00:00,28.5_17.6,0.814,0.164,1.01,0.121,0.003,480,0.88,0.078,1.09,0.049,0.003,True,production: 0.814 < 0.862
3/25/2025 6:00,1,RF 04,28.5,17.6,425.9,17,462,0,1,1.17,498.303,2025-03-25 06:00:00,2025-03-25,06:00:00,28.5_17.6,0.922,0.037,1.079,0.0,0.003,480,0.917,0.038,1.102,0.014,0.003,False,
3/25/2025 6:00,1,RF 06,28.5,17.6,420.7,16,458,5,1,1.18,496.426,2025-03-25 06:00:00,2025-03-25,06:00:00,28.5_17.6,0.919,0.035,1.084,0.011,0.003,480,0.917,0.038,1.102,0.014,0.003,False,
3/25/2025 6:00,1,RF 07,28.5,17.6,409.5,15,451,13,1,1.24,507.78,2025-03-25 06:00:00,2025-03-25,06:00:00,28.5_17.6,0.908,0.033,1.126,0.029,0.003,480,0.917,0.038,1.102,0.014,0.003,True,kwh: 1.126 > 1.124
3/25/2025 6:00,1,RF 08,28.5,17.6,410.0,15,447,17,1,1.24,508.4,2025-03-25 06:00:00,2025-03-25,06:00:00,28.5_17.6,0.917,0.034,1.137,0.038,0.003,480,0.917,0.038,1.102,0.014,0.003,True,kwh: 1.137 > 1.124
3/25/2025 6:00,1,RF 09,28.5,17.6,422.8,18,461,0,1,1.23,520.044,2025-03-25 06:00:00,2025-03-25,06:00:00,28.5_17.6,0.917,0.039,1.128,0.0,0.003,480,0.917,0.038,1.102,0.014,0.003,True,kwh: 1.128 > 1.124
3/25/2025 6:00,1,RF 11,28.5,17.6,415.6,22,453,4,1,1.15,477.94,2025-03-25 06:00:00,2025-03-25,06:00:00,28.5_17.6,0.917,0.049,1.055,0.009,0.003,480,0.917,0.038,1.102,0.014,0.003,False,
3/26/2025 6:00,1,RF 04,28.5,17.6,422.2,21,458,0,1,1.17,493.974,2025-03-26 06:00:00,2025-03-26,06:00:00,28.5_17.6,0.922,0.046,1.079,0.0,0.003,480,0.921,0.044,1.107,0.011,0.003,False,
3/26/2025 6:00,1,RF 05,28.5,17.6,425.3,17,459,2,2,1.18,501.854,2025-03-26 06:00:00,2025-03-26,06:00:00,28.5_17.6,0.927,0.037,1.093,0.004,0.003,480,0.921,0.044,1.107,0.011,0.003,False,
3/26/2025 6:00,1,RF 06,28.5,17.6,412.3,15,448,16,1,1.19,490.637,2025-03-26 06:00:00,2025-03-26,06:00:00,28.5_17.6,0.92,0.033,1.095,0.036,0.003,480,0.921,0.044,1.107,0.011,0.003,False,
3/26/2025 6:00,1,RF 07,28.5,17.6,422.7,16,459,4,1,1.26,532.602,2025-03-26 06:00:00,2025-03-26,06:00:00,28.5_17.6,0.921,0.035,1.16,0.009,0.003,480,0.921,0.044,1.107,0.011,0.003,True,kwh: 1.160 > 1.129
3/26/2025 6:00,1,RF 08,28.5,17.6,416.4,24,454,1,1,1.24,516.336,2025-03-26 06:00:00,2025-03-26,06:00:00,28.5_17.6,0.917,0.053,1.137,0.002,0.003,480,0.921,0.044,1.107,0.011,0.003,True,kwh: 1.137 > 1.129
3/26/2025 6:00,1,RF 11,28.5,17.6,409.9,26,445,7,2,1.17,479.583,2025-03-26 06:00:00,2025-03-26,06:00:00,28.5_17.6,0.921,0.058,1.078,0.016,0.003,480,0.921,0.044,1.107,0.011,0.003,False,
3/27/2025 6:00,1,RF 04,28.5,17.6,420.0,16,457,5,2,1.17,491.4,2025-03-27 06:00:00,2025-03-27,06:00:00,28.5_17.6,0.919,0.035,1.075,0.011,0.003,480,0.921,0.042,1.113,0.01,0.003,False,
3/27/2025 6:00,1,RF 05,28.5,17.6,426.7,17,462,0,1,1.18,503.506,2025-03-27 06:00:00,2025-03-27,06:00:00,28.5_17.6,0.924,0.037,1.09,0.0,0.003,480,0.921,0.042,1.113,0.01,0.003,False,
3/27/2025 6:00,1,RF 06,28.5,17.6,424.8,17,458,3,2,1.2,509.76,2025-03-27 06:00:00,2025-03-27,06:00:00,28.5_17.6,0.928,0.037,1.113,0.007,0.003,480,0.921,0.042,1.113,0.01,0.003,False,
3/27/2025 6:00,1,RF 07,28.5,17.6,404.0,17,444,17,2,1.24,500.96,2025-03-27 06:00:00,2025-03-27,06:00:00,28.5_17.6,0.91,0.038,1.128,0.038,0.003,480,0.921,0.042,1.113,0.01,0.003,False,
3/27/2025 6:00,1,RF 08,28.5,17.6,421.8,17,456,6,1,1.25,527.25,2025-03-27 06:00:00,2025-03-27,06:00:00,28.5_17.6,0.925,0.037,1.156,0.013,0.003,480,0.921,0.042,1.113,0.01,0.003,True,kwh: 1.156 > 1.135
3/27/2025 6:00,1,RF 09,28.5,17.6,425.9,18,461,0,1,1.25,532.375,2025-03-27 06:00:00,2025-03-27,06:00:00,28.5_17.6,0.924,0.039,1.155,0.0,0.003,480,0.921,0.042,1.113,0.01,0.003,True,kwh: 1.155 > 1.135
3/27/2025 6:00,1,RF 11,28.5,17.6,410.3,32,446,1,1,1.17,480.051,2025-03-27 06:00:00,2025-03-27,06:00:00,28.5_17.6,0.92,0.072,1.076,0.002,0.003,480,0.921,0.042,1.113,0.01,0.003,False,
3/28/2025 6:00,1,RF 04,28.5,17.6,406.8,28,442,9,1,1.18,480.024,2025-03-28 06:00:00,2025-03-28,06:00:00,28.5_17.6,0.92,0.063,1.086,0.02,0.003,480,0.924,0.045,1.126,0.014,0.003,False,
3/28/2025 6:00,1,RF 05,28.5,17.6,420.5,23,456,0,1,1.19,500.395,2025-03-28 06:00:00,2025-03-28,06:00:00,28.5_17.6,0.922,0.05,1.097,0.0,0.003,480,0.924,0.045,1.126,0.014,0.003,False,
3/28/2025 6:00,1,RF 06,28.5,17.6,430.5,16,463,0,1,1.21,520.905,2025-03-28 06:00:00,2025-03-28,06:00:00,28.5_17.6,0.93,0.035,1.125,0.0,0.003,480,0.924,0.045,1.126,0.014,0.003,False,
3/28/2025 6:00,1,RF 08,28.5,17.6,406.3,18,438,22,2,1.26,511.938,2025-03-28 06:00:00,2025-03-28,06:00:00,28.5_17.6,0.928,0.041,1.169,0.05,0.003,480,0.924,0.045,1.126,0.014,0.003,True,kwh: 1.169 > 1.149
3/28/2025 6:00,1,RF 09,28.5,17.6,425.1,17,461,1,1,1.25,531.375,2025-03-28 06:00:00,2025-03-28,06:00:00,28.5_17.6,0.922,0.037,1.153,0.002,0.003,480,0.924,0.045,1.126,0.014,0.003,True,kwh: 1.153 > 1.149
3/29/2025 6:00,1,RF 04,28.5,17.6,420.3,25,454,0,1,1.18,495.954,2025-03-29 06:00:00,2025-03-29,06:00:00,28.5_17.6,0.926,0.055,1.092,0.0,0.003,480,0.922,0.05,1.107,0.008,0.003,False,
3/29/2025 6:00,1,RF 05,28.5,17.6,405.3,21,443,15,1,1.19,482.307,2025-03-29 06:00:00,2025-03-29,06:00:00,28.5_17.6,0.915,0.047,1.089,0.034,0.003,480,0.922,0.05,1.107,0.008,0.003,False,
3/29/2025 6:00,1,RF 09,28.5,17.6,421.3,18,458,3,1,1.24,522.412,2025-03-29 06:00:00,2025-03-29,06:00:00,28.5_17.6,0.92,0.039,1.141,0.007,0.003,480,0.922,0.05,1.107,0.008,0.003,True,kwh: 1.141 > 1.129
3/29/2025 6:00,1,RF 10,28.5,17.6,419.2,25,453,0,2,1.21,507.232,2025-03-29 06:00:00,2025-03-29,06:00:00,28.5_17.6,0.925,0.055,1.12,0.0,0.003,480,0.922,0.05,1.107,0.008,0.003,False,
